ORDER_ID,ORDER_DATE,ORDER_PRIORITY,ORDER_QUANTITY,SALES,DISCOUNT,SHIP_MODE,PROFIT,UNIT_PRICE,SHIPPING_COST,CUSTOMER_NAME,STATE,CUSTOMER_SEGMENT,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,PRODUCT_BASE_MARGIN,SHIP_DATE,COST,PACKAGE_SIZE,PACKAGE_TYPE
12352,3/23/12,Medium,5,36.86,7.000000000000001,Regular Air,-32.82,5.81,8.49,Hunter Glantz,CA,Corporate,Office Supplies,Binders and Binder Accessories,Fellowes Black Plastic Comb Bindings,Small Box,39.0,3/24/12,29.049999999999997,Small,Box
12419,10/15/11,Critical,12,22079.47,6.0,Regular Air,5322.14,1938.02,13.99,Sylvia Foulston,CA,Corporate,Technology,Office Machines,Polycom ViewStationÈ Adapter H323 Videoconferencing Unit,Medium Box,38.0,10/17/11,23256.239999999998,Medium,Box
12485,8/7/10,Critical,24,5407.31,4.0,Delivery Truck,1068.48,226.67,28.16,Eugene Barchas,CA,Home Office,Furniture,Chairs & Chairmats,Hon GuestStacker Chair,Jumbo Drum,59.0,8/8/10,5440.08,Jumbo,Drum
12544,3/3/09,Low,34,74.3,8.0,Regular Air,-129.01,2.08,5.33,Jim Radford,CA,Corporate,Furniture,Office Furnishings,EldonÂ Wave Desk Accessories,Small Box,43.0,3/10/09,70.72,Small,Box
12704,2/9/10,Low,44,21506.77,6.0,Regular Air,1260.51,499.99,24.49,Carlos Soltero,CA,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,36.0,2/9/10,21999.56,Large,Box
12704,2/9/10,Low,28,669.02,2.0,Delivery Truck,-1274.02,20.98,53.03,Carlos Soltero,CA,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,78.0,2/11/10,587.44,Jumbo,Drum
12771,1/17/09,Critical,40,1143.49,8.0,Regular Air,-193.44,30.53,19.99,Carlos Soltero,CA,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,39.0,1/17/09,1221.2,Small,Box
12771,1/17/09,Critical,46,78.08,1.0,Regular Air,-43.1,1.68,1.57,Carlos Soltero,CA,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,59.0,1/19/09,77.28,Wrap,Bag
12929,8/30/10,Critical,19,5297.47,2.0,Delivery Truck,-158.93,270.98,50.0,Jim Radford,CA,Corporate,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,77.0,8/31/10,5148.620000000001,Jumbo,Drum
12929,8/30/10,Critical,20,95.3,0.0,Regular Air,29.68,4.48,1.22,Jim Radford,CA,Corporate,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,Wrap Bag,36.0,8/31/10,89.60000000000001,Wrap,Bag
13280,9/11/09,High,40,460.68,1.0,Regular Air,-116.76,10.9,7.46,Grant Carroll,CA,Small Business,Office Supplies,Storage & Organization,Crate-A-FilesÈ,Small Box,59.0,9/12/09,436.0,Small,Box
13280,9/11/09,High,49,318.7585,10.0,Regular Air,-160.95,7.99,5.03,Grant Carroll,CA,Small Business,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,60.0,9/12/09,391.51,Medium,Box
13313,7/16/09,Not Specified,47,1020.61,4.0,Regular Air,-209.61,21.66,13.99,Skye Norling,CA,Home Office,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,Medium Box,52.0,7/17/09,1018.02,Medium,Box
13346,11/15/12,Low,44,268.34,9.0,Regular Air,-240.83,6.48,8.88,Doug Bickford,CA,Corporate,Office Supplies,Paper,Xerox 224,Small Box,37.0,11/20/12,285.12,Small,Box
13702,9/10/11,Low,6,209.0,8.0,Regular Air,12.32,35.44,7.5,Grant Carroll,CA,Small Business,Office Supplies,Paper,Xerox 1906,Small Box,38.0,9/14/11,212.64,Small,Box
13795,4/10/11,Not Specified,30,501.32,4.0,Regular Air,-119.08,15.99,13.18,Muhammed MacIntyre,CA,Small Business,Office Supplies,Binders and Binder Accessories,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Small Box,37.0,4/13/11,479.7,Small,Box
13795,4/10/11,Not Specified,23,275.16,5.0,Express Air,43.35,11.34,5.01,Muhammed MacIntyre,CA,Small Business,Office Supplies,Paper,Xerox 188,Small Box,36.0,4/13/11,260.82,Small,Box
13795,4/10/11,Not Specified,37,1302.99,2.0,Regular Air,545.49,35.44,5.09,Muhammed MacIntyre,CA,Small Business,Office Supplies,Paper,Xerox 1932,Small Box,38.0,4/11/11,1311.28,Small,Box
14116,10/9/11,High,1,40.1,9.0,Regular Air,-16.07,30.98,11.63,Doug Bickford,CA,Small Business,Office Supplies,Binders and Binder Accessories,GBC Linen Binding Covers,Small Box,37.0,10/11/11,30.98,Small,Box
14116,10/9/11,High,42,1414.05,9.0,Regular Air,161.48,34.54,14.72,Doug Bickford,CA,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Grain Textured Covers,Small Box,37.0,10/10/11,1450.68,Small,Box
14372,10/23/12,Critical,34,5350.61,9.0,Delivery Truck,-1059.2,170.98,60.49,Beth Thompson,CA,Corporate,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",Jumbo Box,69.0,10/25/12,5813.32,Jumbo,Box
14726,1/8/12,Low,15,310.87,7.000000000000001,Regular Air,-21.48,20.95,4.0,Ralph Knight,CA,Consumer,Technology,Computer Peripherals,"Fellowes Basic 104-Key Keyboard, Platinum",Small Box,60.0,1/8/12,314.25,Small,Box
14819,1/25/10,Not Specified,48,9062.73,9.0,Regular Air,3122.78,207.48,0.99,Carl Jackson,CA,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,55.00000000000001,1/27/10,9959.039999999999,Small,Box
14819,1/25/10,Not Specified,27,1584.1,7.000000000000001,Delivery Truck,-478.22,58.14,36.61,Carl Jackson,CA,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,61.0,1/26/10,1569.78,Jumbo,Box
15106,1/27/11,Not Specified,42,283.58,3.0,Regular Air,-14.23,6.64,4.95,Dorothy Badders,CA,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Pack,37.0,1/29/11,278.88,Small,Pack
15106,1/27/11,Not Specified,39,5403.37,6.0,Delivery Truck,948.79,145.45,17.85,Dorothy Badders,CA,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,56.00000000000001,1/27/11,5672.549999999999,Jumbo,Drum
15106,1/27/11,Not Specified,35,82.15,3.0,Regular Air,-6.33,2.21,1.12,Dorothy Badders,CA,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,57.99999999999999,1/29/11,77.35,Wrap,Bag
15108,8/27/09,High,50,2066.16,2.0,Regular Air,372.36,40.99,17.48,Delfina Latchford,CA,Small Business,Office Supplies,Paper,Xerox 1893,Small Box,36.0,8/29/09,2049.5,Small,Box
15205,3/17/11,Critical,18,4605.36,2.0,Delivery Truck,678.26,243.98,43.32,Julia West,CA,Corporate,Furniture,Chairs & Chairmats,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Jumbo Drum,55.00000000000001,3/19/11,4391.639999999999,Jumbo,Drum
15205,3/17/11,Critical,42,1753.51,2.0,Regular Air,155.72,39.98,9.2,Julia West,CA,Corporate,Furniture,Office Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Wrap Bag,65.0,3/18/11,1679.1599999999999,Wrap,Bag
15591,6/6/12,Critical,31,426.34,0.0,Regular Air,73.53,12.58,5.16,Brad Eason,CA,Small Business,Furniture,Office Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",Small Box,43.0,6/8/12,389.98,Small,Box
15907,4/11/11,High,36,1837.44,1.0,Delivery Truck,-1414.41,48.58,54.11,Thomas Seio,CA,Home Office,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Jumbo Box,69.0,4/13/11,1748.8799999999999,Jumbo,Box
15907,4/11/11,High,36,3722.29,4.0,Express Air,950.68,105.98,13.99,Thomas Seio,CA,Home Office,Furniture,Office Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Medium Box,65.0,4/14/11,3815.28,Medium,Box
15907,4/11/11,High,4,28.05,9.0,Regular Air,-5.41,7.04,2.17,Thomas Seio,CA,Home Office,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Wrap Bag,38.0,4/12/11,28.16,Wrap,Bag
15937,11/6/12,Low,32,311.44,4.0,Regular Air,74.07,9.78,1.99,Monica Federle,CA,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Pack,43.0,11/10/12,312.96,Small,Pack
15937,11/6/12,Low,17,215.65,1.0,Express Air,77.38,12.22,2.85,Monica Federle,CA,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Pack,55.00000000000001,11/15/12,207.74,Small,Pack
16039,5/16/12,High,3,121.12,10.0,Regular Air,-118.82,43.98,1.99,Michelle Lonsdale,CA,Home Office,Technology,Computer Peripherals,"Memorex 80 Minute CD-R Spindle, 100/Pack",Small Pack,44.0,5/17/12,131.94,Small,Pack
16193,4/9/12,Not Specified,8,300.2,0.0,Regular Air,6.41,34.76,8.22,Frank Price,CA,Corporate,Office Supplies,Storage & Organization,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Small Box,56.99999999999999,4/11/12,278.08,Small,Box
16193,4/9/12,Not Specified,29,1364.8025,7.000000000000001,Regular Air,-183.68,55.99,5.0,Frank Price,CA,Corporate,Technology,Telephones and Communication,Accessory36,Small Pack,83.0,4/11/12,1623.71,Small,Pack
16423,8/5/12,Medium,19,128.21,5.0,Regular Air,-55.13,6.48,6.57,Bryan Davis,CA,Corporate,Office Supplies,Paper,Xerox 20,Small Box,37.0,8/7/12,123.12,Small,Box
16451,7/22/09,Not Specified,9,252.79,9.0,Regular Air,58.23,30.56,2.99,Don Jones,CA,Corporate,Office Supplies,Binders and Binder Accessories,SurelockÈ Post Binders,Small Box,35.0,7/23/09,275.03999999999996,Small,Box
16545,5/9/10,Not Specified,10,50.97,9.0,Regular Air,4.45,5.16,0.73,Carlos Soltero,CA,Small Business,Office Supplies,Pens & Art Supplies,ColorificÂ Watercolor Pencils,Wrap Bag,56.00000000000001,5/11/10,51.6,Wrap,Bag
16545,5/9/10,Not Specified,1,4.99,4.0,Regular Air,-3.06,3.68,1.32,Carlos Soltero,CA,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,83.0,5/11/10,3.68,Wrap,Bag
16547,2/18/09,Not Specified,30,10554.63,9.0,Delivery Truck,1240.25,355.98,58.92,Nicole Hansen,CA,Corporate,Furniture,Chairs & Chairmats,Hon 4700 Series MobuisÈ Mid-Back Task Chairs with Adjustable Arms,Jumbo Drum,64.0,2/20/09,10679.400000000001,Jumbo,Drum
16547,2/18/09,Not Specified,8,1749.64,4.0,Delivery Truck,-533.23,218.75,69.64,Nicole Hansen,CA,Corporate,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,Jumbo Box,77.0,2/18/09,1750.0,Jumbo,Box
16706,6/27/12,High,47,1943.72,3.0,Regular Air,-1003.58,41.47,34.2,Beth Thompson,CA,Corporate,Furniture,Office Furnishings,Eldon EconocleatÂ Chair Mats for Low Pile Carpets,Wrap Bag,73.0,6/28/12,1949.09,Wrap,Bag
16706,6/27/12,High,6,18.37,1.0,Regular Air,-4.06,2.78,1.2,Beth Thompson,CA,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,57.99999999999999,6/28/12,16.68,Wrap,Bag
16706,6/27/12,High,49,6175.777,7.000000000000001,Express Air,1881.58,155.99,3.9,Beth Thompson,CA,Corporate,Technology,Telephones and Communication,T39m,Small Box,55.00000000000001,6/29/12,7643.51,Small,Box
16741,9/30/10,Medium,6,157.97,1.0,Regular Air,-42.38,22.84,16.87,Nicole Hansen,CA,Small Business,Office Supplies,Paper,Xerox 1982,Small Box,39.0,10/1/10,137.04,Small,Box
16932,4/15/10,Critical,25,144.84,9.0,Regular Air,-120.99,5.78,8.09,Carlos Soltero,CA,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,36.0,4/16/10,144.5,Small,Box
16932,4/15/10,Critical,20,127.16,9.0,Regular Air,12.88,6.7,1.56,Carlos Soltero,CA,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,52.0,4/15/10,134.0,Wrap,Bag
17283,9/14/11,Not Specified,4,5472.12,6.0,Delivery Truck,-2816.34,1360.14,14.7,Dorothy Badders,CA,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,59.0,9/15/11,5440.56,Jumbo,Drum
17286,9/21/10,High,7,1810.67,9.0,Delivery Truck,-541.87,270.98,50.0,Muhammed MacIntyre,CA,Small Business,Furniture,Chairs & Chairmats,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Jumbo Drum,77.0,9/22/10,1896.8600000000001,Jumbo,Drum
17409,8/17/10,Not Specified,31,633.56,9.0,Regular Air,-158.87,20.97,6.5,Muhammed MacIntyre,CA,Small Business,Technology,Computer Peripherals,Microsoft Internet Keyboard,Small Box,78.0,8/19/10,650.0699999999999,Small,Box
17764,9/16/09,Low,27,644.4,4.0,Regular Air,-97.28,22.84,16.87,Don Miller,CA,Home Office,Office Supplies,Paper,Xerox 1982,Small Box,39.0,9/16/09,616.68,Small,Box
18080,6/22/09,High,7,1211.98,10.0,Delivery Truck,-80.83,180.98,26.2,Sylvia Foulston,CA,Corporate,Furniture,Chairs & Chairmats,Global Ergonomic Managers Chair,Jumbo Drum,59.0,6/23/09,1266.86,Jumbo,Drum
18113,8/28/12,Not Specified,27,3316.08,8.0,Delivery Truck,-514.32,130.98,30.0,Becky Castell,CA,Consumer,Furniture,Chairs & Chairmats,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Jumbo Drum,78.0,8/30/12,3536.4599999999996,Jumbo,Drum
18144,6/7/11,Critical,48,207.08,9.0,Regular Air,-131.82,4.28,5.17,Dorothy Wardle,CA,Corporate,Office Supplies,Paper,Xerox 1971,Small Box,40.0,6/9/11,205.44,Small,Box
18144,6/7/11,Critical,8,234.28,9.0,Regular Air,-65.42,28.28,13.99,Dorothy Wardle,CA,Corporate,Office Supplies,Storage & Organization,Eldon Portable Mobile Manager,Medium Box,57.99999999999999,6/9/11,226.24,Medium,Box
18144,6/7/11,Critical,41,1779.8915,9.0,Regular Air,-250.17,55.99,5.0,Dorothy Wardle,CA,Corporate,Technology,Telephones and Communication,Accessory6,Small Pack,80.0,6/9/11,2295.59,Small,Pack
18308,10/9/09,Not Specified,30,114.12,5.0,Regular Air,15.73,3.8,1.49,Ann Chong,CA,Corporate,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,38.0,10/11/09,114.0,Small,Box
18308,10/9/09,Not Specified,15,436.05,9.0,Regular Air,-92.58,30.73,4.0,Ann Chong,CA,Corporate,Technology,Computer Peripherals,Fellowes 17-key keypad for PS/2 interface,Small Box,75.0,10/9/09,460.95,Small,Box
18308,10/9/09,Not Specified,49,5247.4835,0.0,Regular Air,1465.87,125.99,8.08,Ann Chong,CA,Corporate,Technology,Telephones and Communication,StarTAC ST7762,Small Box,56.99999999999999,10/10/09,6173.509999999999,Small,Box
18887,12/5/10,Not Specified,9,173.417,0.0,Regular Air,18.23,20.99,0.99,Clay Rozendal,CA,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,37.0,12/7/10,188.91,Wrap,Bag
19010,6/7/09,Low,18,23792.93,0.0,Regular Air,10951.31,1270.99,19.99,Grant Carroll,CA,Small Business,Office Supplies,Binders and Binder Accessories,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Small Box,35.0,6/9/09,22877.82,Small,Box
19078,7/27/09,Critical,21,256.12,3.0,Regular Air,-18.19,11.97,4.98,Brendan Dodson,CA,Corporate,Office Supplies,Appliances,Staples 6 Outlet Surge,Small Box,57.99999999999999,7/28/09,251.37,Small,Box
19138,9/5/11,Low,30,387.0,1.0,Express Air,-31.45,12.28,6.13,Carlos Daly,CA,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,56.99999999999999,9/10/11,368.4,Small,Box
19655,1/11/09,High,31,1143.45,6.0,Regular Air,304.42,39.24,1.99,Alan Barnes,CA,Corporate,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Pack,51.0,1/12/09,1216.44,Small,Pack
19686,8/15/10,Medium,2,42.31,6.0,Regular Air,-53.08,17.98,8.51,Alan Barnes,CA,Corporate,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,40.0,8/15/10,35.96,Medium,Box
19686,8/15/10,Medium,11,152.67,4.0,Regular Air,12.76,12.95,4.98,Alan Barnes,CA,Corporate,Office Supplies,Binders and Binder Accessories,GBC Binding covers,Small Box,40.0,8/17/10,142.45,Small,Box
20007,8/5/09,Not Specified,49,82.61,8.0,Regular Air,-46.25,1.68,1.57,Nicole Hansen,CA,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,59.0,8/6/09,82.32,Wrap,Bag
20071,9/17/11,Medium,31,789.94,10.0,Delivery Truck,-190.41,25.98,14.36,Cari Schnelling,CA,Home Office,Furniture,Chairs & Chairmats,"Global Stack Chair without Arms, Black",Jumbo Drum,60.0,9/19/11,805.38,Jumbo,Drum
20160,10/22/11,Low,42,435.24,8.0,Express Air,174.89,10.31,1.79,Chad Cunningham,CA,Small Business,Office Supplies,Paper,"Speediset Carbonless Redi-LetterÂ 7"" x 8 1/2""",Wrap Bag,38.0,10/24/11,433.02000000000004,Wrap,Bag
20263,11/14/09,Medium,8,473.7,5.0,Regular Air,72.51,59.78,10.29,Bryan Mills,CA,Small Business,Office Supplies,Binders and Binder Accessories,GBC Recycled Regency Composition Covers,Small Box,39.0,11/15/09,478.24,Small,Box
20263,11/14/09,Medium,33,553.5625,8.0,Regular Air,-76.86,20.99,1.25,Bryan Mills,CA,Small Business,Technology,Telephones and Communication,Accessory29,Small Pack,83.0,11/16/09,692.67,Small,Pack
21285,7/3/10,Medium,32,54.78,2.0,Regular Air,-30.54,1.68,1.57,Adrian Hane,CA,Corporate,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,59.0,7/4/10,53.76,Wrap,Bag
21285,7/3/10,Medium,47,304.83,10.0,Regular Air,23.82,7.08,2.35,Adrian Hane,CA,Corporate,Office Supplies,Pens & Art Supplies,SANFORD Major AccentÈ Highlighters,Wrap Bag,47.0,7/5/10,332.76,Wrap,Bag
21383,1/30/09,Low,31,16066.85,7.000000000000001,Regular Air,7416.43,574.74,24.49,Rick Reed,CA,Consumer,Technology,Office Machines,Polycom ViaVideoÈ Desktop Video Communications Unit,Large Box,37.0,2/4/09,17816.94,Large,Box
21607,3/15/12,Not Specified,17,618.9,9.0,Regular Air,54.92,36.55,13.89,Heather Kirkland,CA,Home Office,Office Supplies,Pens & Art Supplies,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Wrap Bag,41.0,3/17/12,621.3499999999999,Wrap,Bag
21636,8/10/09,Low,35,1665.0395,2.0,Regular Air,366.51,55.99,3.3,Fred Wasserman,CA,Home Office,Technology,Telephones and Communication,Accessory24,Small Pack,59.0,8/10/09,1959.65,Small,Pack
21889,4/1/10,Low,21,1049.79,8.0,Regular Air,135.79,51.75,19.99,Becky Castell,CA,Consumer,Furniture,Office Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Small Box,55.00000000000001,4/8/10,1086.75,Small,Box
21889,4/1/10,Low,16,817.18,10.0,Regular Air,103.38,55.29,5.08,Becky Castell,CA,Consumer,Office Supplies,Storage & Organization,Recycled Steel Personal File for Standard File Folders,Small Box,59.0,4/3/10,884.64,Small,Box
22151,7/31/10,High,49,465.83,10.0,Regular Air,-79.72,9.65,6.22,Beth Thompson,CA,Corporate,Furniture,Office Furnishings,"Eldon ExpressionsÈ Desk Accessory, Wood Pencil Holder, Oak",Small Box,55.00000000000001,7/31/10,472.85,Small,Box
22342,5/29/09,Low,13,241.706,0.0,Regular Air,-92.96,20.99,3.3,Claudia Miner,CA,Small Business,Technology,Telephones and Communication,Accessory39,Small Pack,81.0,6/5/09,272.87,Small,Pack
22469,10/11/10,High,44,275.91,10.0,Regular Air,-162.37,7.99,5.03,Jack Lebron,CA,Corporate,Technology,Telephones and Communication,Bell Sonecor JB700 Caller ID,Medium Box,60.0,10/13/10,351.56,Medium,Box
22501,5/18/10,High,2,30.83,4.0,Express Air,7.27,7.64,1.39,Alan Barnes,CA,Corporate,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Small Box,36.0,5/19/10,15.28,Small,Box
22532,2/8/11,Critical,13,121.66,3.0,Regular Air,-11.8,8.85,5.6,Carlos Soltero,CA,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,36.0,2/8/11,115.05,Small,Box
23264,12/7/10,Critical,16,108.42,2.0,Regular Air,-50.82,6.48,6.81,Clay Rozendal,CA,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,36.0,12/9/10,103.68,Small,Box
23264,12/7/10,Critical,27,78.47,6.0,Regular Air,17.99,2.88,0.99,Clay Rozendal,CA,Corporate,Office Supplies,Labels,Avery 474,Small Box,36.0,12/9/10,77.75999999999999,Small,Box
23488,1/6/09,Critical,30,26133.39,4.0,Delivery Truck,-11053.6,880.98,44.55,Julia West,CA,Home Office,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Jumbo Box,62.0,1/7/09,26429.4,Jumbo,Box
23584,3/12/12,Critical,14,2671.21,6.0,Delivery Truck,636.18,200.97,15.59,Alan Barnes,CA,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,36.0,3/14/12,2813.58,Jumbo,Drum
24007,8/26/10,Low,26,531.66,8.0,Regular Air,135.65,20.89,1.99,Joy Bell,CA,Home Office,Technology,Computer Peripherals,"IBM 80 Minute CD-R Spindle, 50/Pack",Small Pack,48.0,9/2/10,543.14,Small,Pack
24007,8/26/10,Low,28,317.85,6.0,Regular Air,-13.95,11.58,6.97,Joy Bell,CA,Home Office,Office Supplies,Envelopes,"Peel & SeelÂ Recycled Catalog Envelopes, Brown",Small Box,35.0,9/2/10,324.24,Small,Box
24007,8/26/10,Low,42,163.08,9.0,Regular Air,66.17,4.13,0.5,Joy Bell,CA,Home Office,Office Supplies,Labels,Avery 506,Small Box,39.0,8/30/10,173.46,Small,Box
24038,6/20/11,High,38,103.07,10.0,Regular Air,-0.95,2.78,1.34,Jack Lebron,CA,Corporate,Office Supplies,Pens & Art Supplies,Prang Drawing Pencil Set,Wrap Bag,45.0,6/22/11,105.63999999999999,Wrap,Bag
24097,8/4/10,High,1,17.19,0.0,Regular Air,-35.34,14.48,1.99,Anthony Johnson,CA,Small Business,Technology,Computer Peripherals,TDK 4.7GB DVD+RW,Small Pack,49.0,8/4/10,14.48,Small,Pack
24097,8/4/10,High,27,2689.48,4.0,Regular Air,399.93,99.99,19.99,Anthony Johnson,CA,Small Business,Technology,Computer Peripherals,U.S. Robotics 56K Internet Call Modem,Small Box,50.0,8/6/10,2699.73,Small,Box
24097,8/4/10,High,2,15.31,1.0,Regular Air,-8.15,4.98,4.86,Anthony Johnson,CA,Small Business,Office Supplies,Paper,Xerox 190,Small Box,38.0,8/6/10,9.96,Small,Box
24128,11/23/10,High,13,270.63,10.0,Regular Air,7.07,21.98,8.32,Eugene Barchas,CA,Corporate,Office Supplies,Paper,Standard LineÈ While You Were Out Hardbound Telephone Message Book,Wrap Bag,39.0,11/25/10,285.74,Wrap,Bag
24128,11/23/10,High,43,6583.913,9.0,Regular Air,1459.79,195.99,3.99,Eugene Barchas,CA,Corporate,Technology,Telephones and Communication,CF 888,Small Box,59.0,11/25/10,8427.57,Small,Box
24294,8/2/09,Not Specified,24,4865.72,3.0,Delivery Truck,1951.3,200.97,15.59,Thomas Seio,CA,Home Office,Technology,Office Machines,Hewlett-Packard Deskjet 6122 Color Inkjet Printer,Jumbo Drum,36.0,8/3/09,4823.28,Jumbo,Drum
24387,8/10/11,Critical,23,1003.31,1.0,Regular Air,51.9,40.97,14.45,Bryan Mills,CA,Small Business,Furniture,Office Furnishings,Dana Halogen Swing-Arm Architect Lamp,Large Box,56.99999999999999,8/11/11,942.31,Large,Box
24387,8/10/11,Critical,17,6048.18,4.0,Delivery Truck,1418.36,349.45,60.0,Bryan Mills,CA,Small Business,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Jumbo Drum,0.0,8/10/11,5940.65,Jumbo,Drum
24515,5/6/10,Critical,41,3051.27,10.0,Delivery Truck,121.48,80.97,33.6,Eugene Barchas,CA,Home Office,Technology,Office Machines,Lexmark Z25 Color Inkjet Printer,Jumbo Drum,37.0,5/8/10,3319.77,Jumbo,Drum
